variant,round,metric,value
task4,15930.0,score,2.02
task4,15931.0,score,2.0
task4,15932.0,score,2.03
task4,15933.0,score,2.07
task4,15934.0,score,2.11
task4,15935.0,score,2.1
task4,15936.0,score,2.05
task4,15937.0,score,2.13
task4,15938.0,score,2.11
task4,15939.0,score,2.09
task4,15940.0,score,2.05
task4,15941.0,score,2.04
task4,15942.0,score,2.0
task4,15943.0,score,1.99
task4,15944.0,score,2.05
task4,15945.0,score,2.06
task4,15946.0,score,2.07
task4,15947.0,score,2.07
task4,15948.0,score,2.04
task4,15949.0,score,2.05
task4,15950.0,score,2.04
task4,15951.0,score,2.05
task4,15952.0,score,2.01
task4,15953.0,score,2.03
task4,15954.0,score,2.02
task4,15955.0,score,2.01
task4,15956.0,score,1.99
task4,15957.0,score,1.98
task4,15958.0,score,1.96
task4,15959.0,score,1.93
task4,15960.0,score,1.96
task4,15961.0,score,1.91
task4,15962.0,score,1.85
task4,15963.0,score,1.81
task4,15964.0,score,1.81
task4,15965.0,score,1.81
task4,15966.0,score,1.8
task4,15967.0,score,1.81
task4,15968.0,score,1.81
task4,15969.0,score,1.8
task4,15970.0,score,1.79
task4,15971.0,score,1.79
task4,15972.0,score,1.8
task4,15973.0,score,1.81
task4,15974.0,score,1.83
task4,15975.0,score,1.85
task4,15976.0,score,1.84
task4,15977.0,score,1.81
task4,15978.0,score,1.82
task4,15979.0,score,1.8
task4,15980.0,score,1.81
task4,15981.0,score,1.84
task4,15982.0,score,1.83
task4,15983.0,score,1.83
task4,15984.0,score,1.85
task4,15985.0,score,1.83
task4,15986.0,score,1.76
task4,15987.0,score,1.74
task4,15988.0,score,1.76
task4,15989.0,score,1.75
task4,15990.0,score,1.76
task4,15991.0,score,1.76
task4,15992.0,score,1.74
task4,15993.0,score,1.77
task4,15994.0,score,1.79
task4,15995.0,score,1.79
task4,15996.0,score,1.79
task4,15997.0,score,1.79
task4,15998.0,score,1.8
task4,15999.0,score,1.79
task4,16000.0,score,1.84
task4,16001.0,score,1.81
task4,16002.0,score,1.81
task4,16003.0,score,1.88
task4,16004.0,score,1.86
task4,16005.0,score,1.84
task4,16006.0,score,1.83
task4,16007.0,score,1.84
task4,16008.0,score,1.82
task4,16009.0,score,1.82
task4,16010.0,score,1.76
task4,16011.0,score,1.77
task4,16012.0,score,1.77
task4,16013.0,score,1.77
task4,16014.0,score,1.79
task4,16015.0,score,1.79
task4,16016.0,score,1.8
task4,16017.0,score,1.8
task4,16018.0,score,1.81
task4,16019.0,score,1.78
task4,16020.0,score,1.79
task4,16021.0,score,1.79
task4,16022.0,score,1.79
task4,16023.0,score,1.77
task4,16024.0,score,1.77
task4,16025.0,score,1.77
task4,16026.0,score,1.77
task4,16027.0,score,1.77
task4,16028.0,score,1.79
task4,16029.0,score,1.8
task4,16030.0,score,1.8
task4,16031.0,score,1.81
task4,16032.0,score,1.8
task4,16033.0,score,1.77
task4,16034.0,score,1.75
task4,16035.0,score,1.77
task4,16036.0,score,1.79
task4,16037.0,score,1.73
task4,16038.0,score,1.73
task4,16039.0,score,1.79
task4,16040.0,score,1.8
task4,16041.0,score,1.83
task4,16042.0,score,1.83
task4,16043.0,score,1.88
task4,16044.0,score,1.82
task4,16045.0,score,1.79
task4,16046.0,score,1.77
task4,16047.0,score,1.77
task4,16048.0,score,1.8
task4,16049.0,score,1.78
task4,16050.0,score,1.76
task4,16051.0,score,1.77
task4,16052.0,score,1.76
task4,16053.0,score,1.75
task4,16054.0,score,1.73
task4,16055.0,score,1.74
task4,16056.0,score,1.76
task4,16057.0,score,1.78
task4,16058.0,score,1.78
task4,16059.0,score,1.79
task4,16060.0,score,1.77
task4,16061.0,score,1.79
task4,16062.0,score,1.8
task4,16063.0,score,1.82
task4,16064.0,score,1.85
task4,16065.0,score,1.85
task4,16066.0,score,1.85
task4,16067.0,score,1.83
task4,16068.0,score,1.82
task4,16069.0,score,1.81
task4,16070.0,score,1.81
task4,16071.0,score,1.8
task4,16072.0,score,1.8
task4,16073.0,score,1.78
task4,16074.0,score,1.76
task4,16075.0,score,1.75
task4,16076.0,score,1.77
task4,16077.0,score,1.76
task4,16078.0,score,1.75
task4,16079.0,score,1.75
task4,16080.0,score,1.74
task4,16081.0,score,1.72
task4,16082.0,score,1.74
task4,16083.0,score,1.73
task4,16084.0,score,1.73
task4,16085.0,score,1.71
task4,16086.0,score,1.7
task4,16087.0,score,1.71
task4,16088.0,score,1.7
task4,16089.0,score,1.71
task4,16090.0,score,1.69
task4,16091.0,score,1.7
task4,16092.0,score,1.69
task4,16093.0,score,1.65
task4,16094.0,score,1.64
task4,16095.0,score,1.67
task4,16096.0,score,1.68
task4,16097.0,score,1.68
task4,16098.0,score,1.67
task4,16099.0,score,1.71
task4,16100.0,score,1.64
task4,16101.0,score,1.64
task4,16102.0,score,1.64
task4,16103.0,score,1.6
task4,16104.0,score,1.6
task4,16105.0,score,1.58
task4,16106.0,score,1.64
task4,16107.0,score,1.65
task4,16108.0,score,1.64
task4,16109.0,score,1.65
task4,16110.0,score,1.67
task4,16111.0,score,1.67
task4,16112.0,score,1.65
task4,16113.0,score,1.64
task4,16114.0,score,1.63
task4,16115.0,score,1.64
task4,16116.0,score,1.64
task4,16117.0,score,1.7
task4,16118.0,score,1.7
task4,16119.0,score,1.74
task4,16120.0,score,1.75
task4,16121.0,score,1.73
task4,16122.0,score,1.76
task4,16123.0,score,1.76
task4,16124.0,score,1.76
task4,16125.0,score,1.76
task4,16126.0,score,1.8
task4,16127.0,score,1.85
task4,16128.0,score,1.83
task4,16129.0,score,1.85
task4,16130.0,score,1.84
task4,16131.0,score,1.86
task4,16132.0,score,1.85
task4,16133.0,score,1.87
task4,16134.0,score,1.87
task4,16135.0,score,1.84
task4,16136.0,score,1.82
task4,16137.0,score,1.8
task4,16138.0,score,1.79
task4,16139.0,score,1.74
task4,16140.0,score,1.73
task4,16141.0,score,1.74
task4,16142.0,score,1.75
task4,16143.0,score,1.72
task4,16144.0,score,1.73
task4,16145.0,score,1.77
task4,16146.0,score,1.77
task4,16147.0,score,1.78
task4,16148.0,score,1.76
task4,16149.0,score,1.76
task4,16150.0,score,1.81
task4,16151.0,score,1.82
task4,16152.0,score,1.84
task4,16153.0,score,1.83
task4,16154.0,score,1.82
task4,16155.0,score,1.81
task4,16156.0,score,1.79
task4,16157.0,score,1.8
task4,16158.0,score,1.77
task4,16159.0,score,1.78
task4,16160.0,score,1.79
task4,16161.0,score,1.8
task4,16162.0,score,1.87
task4,16163.0,score,1.86
task4,16164.0,score,1.83
task4,16165.0,score,1.85
task4,16166.0,score,1.82
task4,16167.0,score,1.83
task4,16168.0,score,1.86
task4,16169.0,score,1.87
task4,16170.0,score,1.87
task4,16171.0,score,1.86
task4,16172.0,score,1.86
task4,16173.0,score,1.86
task4,16174.0,score,1.87
task4,16175.0,score,1.93
task4,16176.0,score,1.91
task4,16177.0,score,1.93
task4,16178.0,score,1.93
task4,16179.0,score,1.91
task4,16180.0,score,1.92
task4,16181.0,score,1.95
task4,16182.0,score,1.95
task4,16183.0,score,1.92
task4,16184.0,score,1.93
task4,16185.0,score,1.93
task4,16186.0,score,1.95
task4,16187.0,score,2.0
task4,16188.0,score,2.01
task4,16189.0,score,1.99
task4,16190.0,score,2.06
task4,16191.0,score,2.07
task4,16192.0,score,2.08
task4,16193.0,score,2.09
task4,16194.0,score,2.08
task4,16195.0,score,2.06
task4,16196.0,score,2.07
task4,16197.0,score,2.07
task4,16198.0,score,2.09
task4,16199.0,score,2.06
task4,16200.0,score,2.08
task4,16201.0,score,2.09
task4,16202.0,score,2.09
task4,16203.0,score,2.06
task4,16204.0,score,2.07
task4,16205.0,score,2.1
task4,16206.0,score,2.05
task4,16207.0,score,2.05
task4,16208.0,score,2.11
task4,16209.0,score,2.1
task4,16210.0,score,2.08
task4,16211.0,score,2.08
task4,16212.0,score,2.08
task4,16213.0,score,2.1
task4,16214.0,score,2.15
task4,16215.0,score,2.13
task4,16216.0,score,2.11
task4,16217.0,score,2.05
task4,16218.0,score,2.05
task4,16219.0,score,2.06
task4,16220.0,score,2.04
task4,16221.0,score,2.05
task4,16222.0,score,2.04
task4,16223.0,score,2.04
task4,16224.0,score,2.12
task4,16225.0,score,2.13
task4,16226.0,score,2.12
task4,16227.0,score,2.09
task4,16228.0,score,2.11
task4,16229.0,score,2.1
task4,16230.0,score,2.1
task4,16231.0,score,2.1
task4,16232.0,score,2.13
task4,16233.0,score,2.1
task4,16234.0,score,2.09
task4,16235.0,score,2.1
task4,16236.0,score,2.11
task4,16237.0,score,2.11
task4,16238.0,score,2.11
task4,16239.0,score,2.13
task4,16240.0,score,2.12
task4,16241.0,score,2.09
task4,16242.0,score,2.12
task4,16243.0,score,2.12
task4,16244.0,score,2.12
task4,16245.0,score,2.09
task4,16246.0,score,2.14
task4,16247.0,score,2.12
task4,16248.0,score,2.11
task4,16249.0,score,2.14
task4,16250.0,score,2.11
task4,16251.0,score,2.11
task4,16252.0,score,2.1
task4,16253.0,score,2.09
task4,16254.0,score,2.16
task4,16255.0,score,2.17
task4,16256.0,score,2.2
task4,16257.0,score,2.24
task4,16258.0,score,2.25
task4,16259.0,score,2.24
task4,16260.0,score,2.3
task4,16261.0,score,2.28
task4,16262.0,score,2.21
task4,16263.0,score,2.24
task4,16264.0,score,2.25
task4,16265.0,score,2.22
task4,16266.0,score,2.27
task4,16267.0,score,2.26
task4,16268.0,score,2.28
task4,16269.0,score,2.3
task4,16270.0,score,2.32
task4,16271.0,score,2.33
task4,16272.0,score,2.33
task4,16273.0,score,2.32
task4,16274.0,score,2.3
task4,16275.0,score,2.25
task4,16276.0,score,2.26
task4,16277.0,score,2.29
task4,16278.0,score,2.28
task4,16279.0,score,2.28
task4,16280.0,score,2.27
task4,16281.0,score,2.24
task4,16282.0,score,2.21
task4,16283.0,score,2.23
task4,16284.0,score,2.21
task4,16285.0,score,2.23
task4,16286.0,score,2.24
task4,16287.0,score,2.17
task4,16288.0,score,2.16
task4,16289.0,score,2.23
task4,16290.0,score,2.18
task4,16291.0,score,2.17
task4,16292.0,score,2.18
task4,16293.0,score,2.18
task4,16294.0,score,2.19
task4,16295.0,score,2.19
task4,16296.0,score,2.21
task4,16297.0,score,2.21
task4,16298.0,score,2.2
task4,16299.0,score,2.2
task4,16300.0,score,2.21
task4,16301.0,score,2.21
task4,16302.0,score,2.2
task4,16303.0,score,2.2
task4,16304.0,score,2.19
task4,16305.0,score,2.19
task4,16306.0,score,2.21
task4,16307.0,score,2.17
task4,16308.0,score,2.11
task4,16309.0,score,2.11
task4,16310.0,score,2.13
task4,16311.0,score,2.13
task4,16312.0,score,2.14
task4,16313.0,score,2.16
task4,16314.0,score,2.1
task4,16315.0,score,2.1
task4,16316.0,score,2.12
task4,16317.0,score,2.14
task4,16318.0,score,2.12
task4,16319.0,score,2.11
task4,16320.0,score,2.15
task4,16321.0,score,2.16
task4,16322.0,score,2.17
task4,16323.0,score,2.16
task4,16324.0,score,2.08
task4,16325.0,score,2.1
task4,16326.0,score,2.09
task4,16327.0,score,2.08
task4,16328.0,score,2.06
task4,16329.0,score,2.06
task4,16330.0,score,2.08
task4,16331.0,score,2.05
task4,16332.0,score,2.02
task4,16333.0,score,2.02
task4,16334.0,score,2.03
task4,16335.0,score,2.04
task4,16336.0,score,2.03
task4,16337.0,score,2.03
task4,16338.0,score,2.04
task4,16339.0,score,2.02
task4,16340.0,score,2.03
task4,16341.0,score,2.02
task4,16342.0,score,1.98
task4,16343.0,score,1.99
task4,16344.0,score,1.99
task4,16345.0,score,1.99
task4,16346.0,score,1.93
task4,16347.0,score,1.96
task4,16348.0,score,2.0
task4,16349.0,score,2.0
task4,16350.0,score,2.04
task4,16351.0,score,2.04
task4,16352.0,score,2.05
task4,16353.0,score,2.07
task4,16354.0,score,2.01
task4,16355.0,score,2.04
task4,16356.0,score,2.01
task4,16357.0,score,1.95
task4,16358.0,score,1.94
task4,16359.0,score,1.94
task4,16360.0,score,1.91
task4,16361.0,score,1.91
task4,16362.0,score,1.96
task4,16363.0,score,1.94
task4,16364.0,score,1.94
task4,16365.0,score,1.95
task4,16366.0,score,1.9
task4,16367.0,score,1.9
task4,16368.0,score,1.88
task4,16369.0,score,1.85
task4,16370.0,score,1.83
task4,16371.0,score,1.82
task4,16372.0,score,1.83
task4,16373.0,score,1.9
task4,16374.0,score,1.92
task4,16375.0,score,1.91
task4,16376.0,score,1.91
task4,16377.0,score,1.86
task4,16378.0,score,1.87
task4,16379.0,score,1.88
task4,16380.0,score,1.89
task4,16381.0,score,1.9
task4,16382.0,score,1.92
task4,16383.0,score,1.93
task4,16384.0,score,1.94
task4,16385.0,score,1.97
task4,16386.0,score,1.94
task4,16387.0,score,1.96
task4,16388.0,score,1.96
task4,16389.0,score,1.88
task4,16390.0,score,1.91
task4,16391.0,score,1.9
task4,16392.0,score,1.88
task4,16393.0,score,1.87
task4,16394.0,score,1.87
task4,16395.0,score,1.88
task4,16396.0,score,1.85
task4,16397.0,score,1.87
task4,16398.0,score,1.88
task4,16399.0,score,1.9
task4,16400.0,score,1.89
task4,16401.0,score,1.91
task4,16402.0,score,1.92
task4,16403.0,score,1.94
task4,16404.0,score,1.93
task4,16405.0,score,1.91
task4,16406.0,score,1.88
task4,16407.0,score,1.88
task4,16408.0,score,1.89
task4,16409.0,score,1.89
task4,16410.0,score,1.92
task4,16411.0,score,1.91
task4,16412.0,score,1.97
task4,16413.0,score,1.95
task4,16414.0,score,1.97
task4,16415.0,score,1.97
task4,16416.0,score,1.94
task4,16417.0,score,1.91
task4,16418.0,score,1.92
task4,16419.0,score,1.9
task4,16420.0,score,1.87
task4,16421.0,score,1.86
task4,16422.0,score,1.85
task4,16423.0,score,1.85
task4,16424.0,score,1.85
task4,16425.0,score,1.82
task4,16426.0,score,1.82
task4,16427.0,score,1.82
task4,16428.0,score,1.82
task4,16429.0,score,1.81
task4,16430.0,score,1.79
task4,16431.0,score,1.81
task4,16432.0,score,1.8
task4,16433.0,score,1.8
task4,16434.0,score,1.8
task4,16435.0,score,1.84
task4,16436.0,score,1.85
task4,16437.0,score,1.86
task4,16438.0,score,1.88
task4,16439.0,score,1.88
task4,16440.0,score,1.89
task4,16441.0,score,1.9
task4,16442.0,score,1.92
task4,16443.0,score,1.9
task4,16444.0,score,1.88
task4,16445.0,score,1.91
task4,16446.0,score,1.92
task4,16447.0,score,1.92
task4,16448.0,score,1.88
task4,16449.0,score,1.86
task4,16450.0,score,1.82
task4,16451.0,score,1.79
task4,16452.0,score,1.78
task4,16453.0,score,1.79
task4,16454.0,score,1.79
task4,16455.0,score,1.75
task4,16456.0,score,1.77
task4,16457.0,score,1.8
task4,16458.0,score,1.8
task4,16459.0,score,1.79
task4,16460.0,score,1.76
task4,16461.0,score,1.75
task4,16462.0,score,1.71
task4,16463.0,score,1.72
task4,16464.0,score,1.7
task4,16465.0,score,1.7
task4,16466.0,score,1.71
task4,16467.0,score,1.75
task4,16468.0,score,1.75
task4,16469.0,score,1.75
task4,16470.0,score,1.75
task4,16471.0,score,1.76
task4,16472.0,score,1.77
task4,16473.0,score,1.73
task4,16474.0,score,1.72
task4,16475.0,score,1.73
task4,16476.0,score,1.72
task4,16477.0,score,1.72
task4,16478.0,score,1.73
task4,16479.0,score,1.74
task4,16480.0,score,1.74
task4,16481.0,score,1.73
task4,16482.0,score,1.74
task4,16483.0,score,1.74
task4,16484.0,score,1.74
task4,16485.0,score,1.71
task4,16486.0,score,1.74
task4,16487.0,score,1.72
task4,16488.0,score,1.75
task4,16489.0,score,1.75
task4,16490.0,score,1.73
task4,16491.0,score,1.75
task4,16492.0,score,1.75
task4,16493.0,score,1.73
task4,16494.0,score,1.73
task4,16495.0,score,1.73
task4,16496.0,score,1.79
task4,16497.0,score,1.78
task4,16498.0,score,1.78
task4,16499.0,score,1.77
task4,16500.0,score,1.81
task4,16501.0,score,1.79
task4,16502.0,score,1.77
task4,16503.0,score,1.77
task4,16504.0,score,1.79
task4,16505.0,score,1.79
task4,16506.0,score,1.83
task4,16507.0,score,1.86
task4,16508.0,score,1.85
task4,16509.0,score,1.85
task4,16510.0,score,1.81
task4,16511.0,score,1.82
task4,16512.0,score,1.78
task4,16513.0,score,1.8
task4,16514.0,score,1.8
task4,16515.0,score,1.81
task4,16516.0,score,1.83
task4,16517.0,score,1.83
task4,16518.0,score,1.84
task4,16519.0,score,1.84
task4,16520.0,score,1.85
task4,16521.0,score,1.84
task4,16522.0,score,1.82
task4,16523.0,score,1.81
task4,16524.0,score,1.82
task4,16525.0,score,1.84
task4,16526.0,score,1.91
task4,16527.0,score,1.92
task4,16528.0,score,1.93
task4,16529.0,score,1.97
task4,16530.0,score,1.97
task4,16531.0,score,1.97
task4,16532.0,score,1.97
task4,16533.0,score,2.0
task4,16534.0,score,2.0
task4,16535.0,score,1.96
task4,16536.0,score,1.95
task4,16537.0,score,1.94
task4,16538.0,score,1.92
task4,16539.0,score,1.93
task4,16540.0,score,1.91
task4,16541.0,score,1.97
task4,16542.0,score,1.95
task4,16543.0,score,1.94
task4,16544.0,score,1.94
task4,16545.0,score,1.91
task4,16546.0,score,1.91
task4,16547.0,score,1.89
task4,16548.0,score,1.91
task4,16549.0,score,1.9
task4,16550.0,score,1.91
task4,16551.0,score,1.91
task4,16552.0,score,1.91
task4,16553.0,score,1.9
task4,16554.0,score,1.92
task4,16555.0,score,1.94
task4,16556.0,score,1.93
task4,16557.0,score,1.91
task4,16558.0,score,1.9
task4,16559.0,score,1.91
task4,16560.0,score,1.89
task4,16561.0,score,1.91
task4,16562.0,score,1.93
task4,16563.0,score,1.9
task4,16564.0,score,1.92
task4,16565.0,score,1.92
task4,16566.0,score,1.92
task4,16567.0,score,1.9
task4,16568.0,score,1.87
task4,16569.0,score,1.88
task4,16570.0,score,1.9
task4,16571.0,score,1.97
task4,16572.0,score,1.96
task4,16573.0,score,2.01
task4,16574.0,score,2.0
task4,16575.0,score,1.99
task4,16576.0,score,2.02
task4,16577.0,score,2.08
task4,16578.0,score,2.07
task4,16579.0,score,2.08
task4,16580.0,score,2.09
task4,16581.0,score,2.12
task4,16582.0,score,2.09
task4,16583.0,score,2.08
task4,16584.0,score,2.08
task4,16585.0,score,2.06
task4,16586.0,score,2.05
task4,16587.0,score,2.08
task4,16588.0,score,2.04
task4,16589.0,score,2.06
task4,16590.0,score,2.06
task4,16591.0,score,2.05
task4,16592.0,score,2.04
task4,16593.0,score,2.05
task4,16594.0,score,2.05
task4,16595.0,score,2.04
task4,16596.0,score,1.97
task4,16597.0,score,2.05
task4,16598.0,score,2.04
task4,16599.0,score,2.03
task4,16600.0,score,1.97
task4,16601.0,score,1.97
task4,16602.0,score,1.99
task4,16603.0,score,2.0
task4,16604.0,score,1.99
task4,16605.0,score,2.02
task4,16606.0,score,1.97
task4,16607.0,score,1.95
task4,16608.0,score,1.99
task4,16609.0,score,2.0
task4,16610.0,score,1.99
task4,16611.0,score,1.98
task4,16612.0,score,1.96
task4,16613.0,score,1.91
task4,16614.0,score,1.91
task4,16615.0,score,1.92
task4,16616.0,score,1.9
task4,16617.0,score,1.91
task4,16618.0,score,1.92
task4,16619.0,score,1.91
task4,16620.0,score,1.93
task4,16621.0,score,1.94
task4,16622.0,score,1.94
task4,16623.0,score,1.96
task4,16624.0,score,1.96
task4,16625.0,score,1.98
task4,16626.0,score,1.92
task4,16627.0,score,1.93
task4,16628.0,score,1.94
task4,16629.0,score,1.94
task4,16630.0,score,1.94
task4,16631.0,score,1.94
task4,16632.0,score,1.96
task4,16633.0,score,1.92
task4,16634.0,score,1.92
task4,16635.0,score,1.9
task4,16636.0,score,1.93
task4,16637.0,score,1.95
task4,16638.0,score,1.96
task4,16639.0,score,1.94
task4,16640.0,score,1.96
task4,16641.0,score,1.93
task4,16642.0,score,1.92
task4,16643.0,score,1.94
task4,16644.0,score,1.94
task4,16645.0,score,1.98
task4,16646.0,score,2.0
task4,16647.0,score,2.03
task4,16648.0,score,2.03
task4,16649.0,score,2.03
task4,16650.0,score,2.02
task4,16651.0,score,2.05
task4,16652.0,score,2.07
task4,16653.0,score,2.11
task4,16654.0,score,2.1
task4,16655.0,score,2.09
task4,16656.0,score,2.1
task4,16657.0,score,2.11
task4,16658.0,score,2.11
task4,16659.0,score,2.13
task4,16660.0,score,2.16
task4,16661.0,score,2.16
task4,16662.0,score,2.12
task4,16663.0,score,2.14
task4,16664.0,score,2.13
task4,16665.0,score,2.12
task4,16666.0,score,2.13
task4,16667.0,score,2.13
task4,16668.0,score,2.14
task4,16669.0,score,2.16
task4,16670.0,score,2.18
task4,16671.0,score,2.11
task4,16672.0,score,2.09
task4,16673.0,score,2.02
task4,16674.0,score,2.02
task4,16675.0,score,2.03
task4,16676.0,score,2.01
task4,16677.0,score,1.98
task4,16678.0,score,2.04
task4,16679.0,score,2.04
task4,16680.0,score,2.03
task4,16681.0,score,2.0
task4,16682.0,score,2.02
task4,16683.0,score,2.05
task4,16684.0,score,2.05
task4,16685.0,score,2.05
task4,16686.0,score,2.05
task4,16687.0,score,2.05
task4,16688.0,score,2.06
task4,16689.0,score,2.05
task4,16690.0,score,2.05
task4,16691.0,score,2.05
task4,16692.0,score,2.14
task4,16693.0,score,2.14
task4,16694.0,score,2.15
task4,16695.0,score,2.17
task4,16696.0,score,2.2
task4,16697.0,score,2.1
task4,16698.0,score,2.12
task4,16699.0,score,2.13
task4,16700.0,score,2.15
task4,16701.0,score,2.15
task4,16702.0,score,2.15
task4,16703.0,score,2.19
task4,16704.0,score,2.2
task4,16705.0,score,2.17
task4,16706.0,score,2.19
task4,16707.0,score,2.19
task4,16708.0,score,2.16
task4,16709.0,score,2.14
task4,16710.0,score,2.14
task4,16711.0,score,2.14
task4,16712.0,score,2.14
task4,16713.0,score,2.18
task4,16714.0,score,2.17
task4,16715.0,score,2.16
task4,16716.0,score,2.19
task4,16717.0,score,2.2
task4,16718.0,score,2.19
task4,16719.0,score,2.22
task4,16720.0,score,2.2
task4,16721.0,score,2.19
task4,16722.0,score,2.2
task4,16723.0,score,2.24
task4,16724.0,score,2.23
task4,16725.0,score,2.19
task4,16726.0,score,2.17
task4,16727.0,score,2.16
task4,16728.0,score,2.16
task4,16729.0,score,2.16
task4,16730.0,score,2.15
task4,16731.0,score,2.14
task4,16732.0,score,2.21
task4,16733.0,score,2.23
task4,16734.0,score,2.24
task4,16735.0,score,2.26
task4,16736.0,score,2.23
task4,16737.0,score,2.22
task4,16738.0,score,2.23
